id,date,message,karma,parent
13610e1d77c067,2016-07-06 23:16:00.000000,"Und Homophob sind doch meist Leute die selbst die Neigung zur Homosexualität haben und sich bedroht fühlen . Wer mit seiner Sexualität im Einklang ist, hat auch keine Probleme mit der von seinen Mitmenschen ",4,2594b62a879064
1366602e44b3c5,2016-07-06 23:16:00.000000,Wer gibt denn bitte downvotes für "📍" 😒,2,020c670771f06b
13a23888e5e6a9,2016-07-06 23:16:00.000000,"Stattdessen liest man sämtliche neue Umgebungen aufs akribischste, nur um sich ihnen anzupassen, zu gefallen und dabei sein eigenes Wesen zu weit in den Hintergrund zu stellen. Ein Chamäleon, das nicht mehr sieht, wo sein Ast beginnt. ",1,ac4771c872406a
13f6602e44b3c5,2016-07-06 23:16:00.000000,Mein Akku war leer und ich hab die Steckdose nicht gefunden :-D Bist du op?,1,38c0d773a90056
13f40df1e67430,2016-07-06 23:16:00.000000,nein Exklusive Pausentee,5,f2ff4ec70d8065
14c4b62a879064,2016-07-06 23:16:00.000000,👆😂,5,e9f6602e44b3c5
1562c9df3726a0,2016-07-06 23:16:00.000000,Nur dir,2,c233ebead373cc
14a3ebead373cc,2016-07-06 23:16:00.000000,"Der Ernährungsexperte würde also jedem empfehlen Kohlenhydrate wegzulassen?  Alles klar, sehr überzeugend. ",4,ba92c9df3726a0
15628df461a068,2016-07-06 23:16:00.000000,👆 welcher meistens Pausenmineralwasser ist,7,f2ff4ec70d8065
15712a8e31c066,2016-07-06 23:16:00.000000,dann über andere kontaktmöglichkeiten :) viel erfolg!,6,976648691a45ab
15840df1e67430,2016-07-06 23:16:00.000000,und am nördlichen  Schützenplatz,1,8bda4d9d38a697
15912a8e31c066,2016-07-06 23:16:00.000000,Go for it!,8,0efb47e6f1e063
15912a8e31c066,2016-07-06 23:16:00.000000,M?😍,1,06effe1014e069
15e8ef8ccab06e,2016-07-06 23:16:00.000000,Oder noch schlimmer. ,2,1286602e44b3c5
16156cddf1a068,2016-07-06 23:16:00.000000,Ab mit ihm..,2,f8310e1d77c067
1624b62a879064,2016-07-06 23:16:00.000000,"Willkommen in der Kika-Lounge" 🤔,1,a2610e1d77c067
1637bcce2dd759,2016-07-06 23:16:00.000000,Noch nie was falsch geschrieben?,3,10210e1d77c067
1647bcce2dd759,2016-07-06 23:16:00.000000,"Ich würde gerne endlich einschlafen, aber man kann ja nicht alles haben ",1,079ffe1014e069
16556cddf1a068,2016-07-06 23:16:00.000000,jip,1,0d12c9df3726a0
165b47e6f1e063,2016-07-06 23:16:00.000000,"Mit der Koprophilie bezeichnet man den sexuellen Lustgewinn durch menschlichen Kot bzw. dessen Ausscheidung. Gängige Bezeichnungen bzw. Codes für Koprophilie sind (Natur-)Kaviar (Abk. KV), Scat (englisch, aus dem Griechischen), [...]",1,87312a8e31c066
16a9e1af4fd779,2016-07-06 23:16:00.000000,noch nie drüber nachgedacht aber stimmt irgendwie,3,fc17bcce2dd759
16a72a3e00c07a,2016-07-06 23:16:00.000000,"Ich war damals 5 und ja, sie ist quasi abgehauen, weil ihr alles zu viel wurde und sie halt keine Zukunft mit meinem Vater und mir gesehen hat",6,ea3ffe1014e069
136e77ea5cc755,2016-07-06 23:16:00.000000,Bei mir bis 3..,1,e1d92e300d36b2
1365d580b1d062,2016-07-06 23:16:00.000000, WHO tf hat während den Prüfungen Zeit für Hochschulkino🔫🔫,5,2b34ce8ba26069
1646602e44b3c5,2016-07-06 23:16:00.000000,"Bei mir sind Serverfehler. Bin vor ner halben Stunde zur Charakterauswahl gekommen, da hat es sich aufgehängt. Seitdem geht nichts mehr.",2,00d2c9df3726a0
1686602e44b3c5,2016-07-06 23:16:00.000000,"Ist gut, weil du nicht da bist.",1,cd456cddf1a068
139c670771f06b,2016-07-06 23:16:00.000000,"Lerne, dass dein Körper das einzige ist was wirklich nur dir gehört und dass es das schönste Geschenk ist, dass du seit deiner Geburt bis zu deinem Tod haben wirst. Behandele es gut und verwöhne es auch. Dadurch wird nicht nur die sb 1/2",3,51048dc5b1b061
13a056e911d062,2016-07-06 23:16:00.000000,Wibbly Wobbly Timey Wimey...,5,d814b62a879064
13b6b7f2985054,2016-07-06 23:16:00.000000,Ja immernoch ,1,1233ec0cca8061
13c10e1d77c067,2016-07-06 23:16:00.000000,Wo bin ich denn hier gelandet?! Alles gelesen 🙈,6,da15294539e06e
13f3ebead373cc,2016-07-06 23:16:00.000000,Gibts nicht im playstore. musst die apk runterladen,1,95ee77ea5cc755
13f23888e5e6a9,2016-07-06 23:16:00.000000,Onlinedating ist einfach kacke 😑,3,099e77ea5cc755
141e6d11853437,2016-07-06 23:16:00.000000,Butthole-Tickler,3,d688ef8ccab06e
1435d580b1d062,2016-07-06 23:16:00.000000,"Gerne :) kannst es ja heute ausprobieren und morgen Bescheid sagen ob zumindest ein bisschen was gebracht hat :) bei mir hats leider ne Weile gedauert, dass es funktioniert hat, aber ich drücke dir die Daumen ",2,d7c552fd0b85a8
144a47d0151068,2016-07-06 23:16:00.000000,Aufm Campus mit dem WLan spart man ja auch das datenvolumen 😆,1,9188851c927066
144a47d0151068,2016-07-06 23:16:00.000000,Richtiger Pinto,1,ff810e1d77c067
1466b7f2985054,2016-07-06 23:16:00.000000,Na das glaubt mir doch sonst keiner,4,da448dc5b1b061
14823888e5e6a9,2016-07-06 23:16:00.000000,Wo gehts ihr denn hin in die USA? Mach auch mein Auslandsemester dort 😊,3,02797e1dd5d063
14a48dc5b1b061,2016-07-06 23:16:00.000000,Wende dich an deine Freunde! Das Leben ist zu wertvoll um es wegzuwerfen!,10,083552fd0b85a8
14940df1e67430,2016-07-06 23:16:00.000000,"Meinen Eltern, dass ich ""ernsthaft"" studiere",25,05f4b62a879064
13323888e5e6a9,2016-07-06 23:16:00.000000,"alle so: ""während der klausurenphase in der wohnung alles so sauber, blah""  und ich so: ""oh gott, hat sich da zwischen den tellerstapeln und den halbleeren chipstüten was bewegt?""  ",91,
14c056e911d062,2016-07-06 23:16:00.000000,Ich. Morgens auf nüchternen Magen ,3,d965eff9082057
14ec670771f06b,2016-07-06 23:16:00.000000,"Mindestens einer lügt hier doch... dann vergnügt euch mal schön miteinander ihr zwei, ich geh pennen. Nächstes mal bitte nicht einfach so tun als wärt ihr beide op...",1,eb30d773a90056
14ed0f0fe0907c,2016-07-06 23:16:00.000000,"Glaub mir, bist du!",5,1286602e44b3c5
15023888e5e6a9,2016-07-06 23:16:00.000000,Wäre dabei,4,0d0ffe1014e069
1513ebead373cc,2016-07-06 23:16:00.000000,☝👌,2,132f3331011784
152f3331011784,2016-07-06 23:16:00.000000,Kik Schnall Garnix Ist da mein name haha 😄,1,858e85a4cea044
1543ebead373cc,2016-07-06 23:16:00.000000,Komm her und trink einen mit 😉,3,1107bcce2dd759
158e6d11853437,2016-07-06 23:16:00.000000,PSA: nett sein um Sex zu kriegen ist nicht nett sein,3,eb44b62a879064
15a056e911d062,2016-07-06 23:16:00.000000,#sauschlecht,6,df0e77ea5cc755
15b3ebead373cc,2016-07-06 23:16:00.000000,Kommt drauf an ob du wen zum ficken suchst oder nicht,4,00812a8e31c066
160e6d11853437,2016-07-06 23:16:00.000000,Nachtwache sagt nein,1,a0f771c872406a
16312a8e31c066,2016-07-06 23:16:00.000000,Awa da lern ich weiter dann,6,96912a8e31c066
1633ec0cca8061,2016-07-06 23:16:00.000000,"Du stinkst, lass uns duschen gehen ",7,98ec670771f06b
164c670771f06b,2016-07-06 23:16:00.000000,Dirne! ,8,af2c670771f06b
16ac670771f06b,2016-07-06 23:16:00.000000,Finger davon lassen und nicht rund schneiden. Die Nägel vorne kurz halten aber an der seite so lang wachsen lassen dass die Ecke oben nicht im Fleisch ist sondern länger,2,0f040df1e67430
139c670771f06b,2016-07-06 23:16:00.000000,"Hab gestern einfach meinen Sperrmüll Schwarz-Rot-Gold angepinselt und ihn auf die Straße gestellt.  ZACK kamen irgendwelche Idioten und haben ihn beseitigt, weil er zu Nationalismus führt 😍💪🏻",13,
15540df1e67430,2016-07-06 23:16:00.000000,Es ist ganz normal Homosexuell zu sein es gehört zur Natur das ist ein Fakt. Nur weil du eventuell Bi/Schwul bist heisst es noch lange nicht das du deswegen im Rampenlicht stehst du bist ein ganz normaler Mensch wie jeder andere auch.,10,e173ebead373cc
13e3f5905d5042,2016-07-06 23:16:00.000000,"Frauen anwesend, die auf sehr ausdauernden Sex stehen und kein Problem damit haben, wenn der Mann nicht kommt und sich ganz um den Spaß der Frau kümmert?",1,edb5d580b1d062
15310e1d77c067,2016-07-06 23:16:00.000000,"Wenn im Nachtbus auf dem Heimweg auf einmal ""Eye of the Tiger"" läuft: Ich fühl mich motiviert, aber zu was? #Rocky",92,
16b3f5905d5042,2016-07-06 23:16:00.000000,"Gerade die ganze Zeit gehört, wie etwas gegen mein Fenster geflogen ist. Plötzlich war das Geräusch neben mir an der Wand. Na du liebe Motte, alles klar?  #nichtalleineschlafenmüssen #endlicheinguterzuhörer #hoffewirsindnichtgleich3",15,
1633ec0cca8061,2016-07-06 23:16:00.000000,"Wie spreche ich am besten meine Freundin drauf an, dass ich was anderes im Bett ausprobieren möchte. Iwie direkt drauf los plappern ist jetzt nicht so mein Ding bzw. kommt iwie typisch mann rüber..",5,
162e6d11853437,2016-07-06 23:16:00.000000,"Vorsicht, die Antifa hat sich wieder zugesoffen und pöbelt hier auf Jodel.  ",20,
13eb47e6f1e063,2016-07-06 23:16:00.000000,Such dir nen kleinen hässlichen dicken. Der hat interesse dich zu halten weil die Aussichten nicht rosig sind.  Bitte.Danke.Gerne #jhj,14,ec7ffe1014e069
13f7bedeaa8067,2016-07-06 23:16:00.000000,"Notiz an mich, wenn die Freundin sagt:  ""Weißt du was mir garnicht passt?!""  Ist Größe 36 nicht die richtige Antwort!!! #machstenureinmal #ganzdummeidee",55,
14b3ec0cca8061,2016-07-06 23:16:00.000000,Wo müsste ein Gastjodler morgen unbedingt hingehen?,3,
1472c9df3726a0,2016-07-06 23:16:00.000000,"Direkt für morgen zwei powerbanks vollgeladen, damit mir auf der jagd der akku nicht wieder versagt :D",16,
15cfb948ba5067,2016-07-06 23:16:00.000000,Ich kämpfe schon seit zwei Jahren mit dem Gedanken und kann jetzt so langsam einfach nicht mehr  #op,8,083552fd0b85a8
13fffe1014e069,2016-07-06 23:16:00.000000,"Jodel ist der richtige Ort um medizinische Probleme zu lösen.  -kein Jodler, jemals",18,
16492e300d36b2,2016-07-06 23:16:00.000000, Ich werdos verkackos  diesos klausos morgos.  #español5&6kannich #nicht ,25,
1423ebead373cc,2016-07-06 23:16:00.000000,Warum ist niemand an den Lahntreppen? #boringmarburg,6,
1697bedeaa8067,2016-07-06 23:16:00.000000,"""Ich hasse es ungeschminkt zu sein, dann seh ich immer aus wie 14"" #sarah, 14",110,
14728df461a068,2016-07-06 23:16:00.000000,An alle Einsatzkräfte da draußen vielen Dank dass ihr euren Job immer macht! #tatütata #ersthelfer #danke #ihrhabtsnichtleicht,94,
13612a8e31c066,2016-07-06 23:16:00.000000,"1.18 Uhr spazieren durch Oldenburg, pokemon go zeigt mir ganz neue Ecken der Stadt 😲",83,
0fb56cddf1a068,2016-07-06 23:15:00.000000,Sie lernen dazu...,5,dc7e6d11853437
0fd9e1af4fd779,2016-07-06 23:15:00.000000,Fluorid hilft gegen Karies xD,15,05f4b62a879064
1019e1af4fd779,2016-07-06 23:15:00.000000,Ich auch in powi 😡 Und meine Wohnung müsste echt mal aufgeräumt werden ,1,927e6d11853437
101cd7573bf6bb,2016-07-06 23:15:00.000000,"Wieso sollte sie? Gibt auch genug Mädels die das entweder entspannt sehen oder zu schüchtern zum zicken sind ;)  Ist das dann dein Nachbar? Aber hey, selbst wenns nie was werden wird, sowas ist doch trotzdem schön :) ",3,9c523888e5e6a9
1237bedeaa8067,2016-07-06 23:15:00.000000,15.07. ✌🏼️,1,76e5d580b1d062
12392e300d36b2,2016-07-06 23:15:00.000000,Hast du Kik oder QD ?,1,858e85a4cea044
12b5eff9082057,2016-07-06 23:15:00.000000,Ich hätte schlimmeres erwartet. Gute Nacht euch beiden!,6,f2a4b62a879064
12eb47e6f1e063,2016-07-06 23:15:00.000000,Um nicht zu sagen gehässig😳,7,2cbf8b48f86059
1115d580b1d062,2016-07-06 23:15:00.000000,So wanna meet???,1,d46faf6068d056
112a47d0151068,2016-07-06 23:15:00.000000,Karma farmen 😀,4,fa1a47d0151068
112056e911d062,2016-07-06 23:15:00.000000,"Deine Geldprobleme beginnen dann, wenn du dich dazu entscheidest ""mal wieder ein bisschen bei Ikea stöbern"" zu gehen.",14,f5e6b7f2985054
10548dc5b1b061,2016-07-06 23:15:00.000000,"Der, der lecken und fingern liebt, hat aber kik 😄😉",3,da072a3e00c07a
10740df1e67430,2016-07-06 23:15:00.000000,Ich finde das im Playstore garnicht?? 😱😟,2,95ee77ea5cc755
1089e1af4fd779,2016-07-06 23:15:00.000000,"Klauen? Mensch Mädels auf PMS muss man doch futtertechnisch vorbereitet sein. Das weiß doch jeder Typ, der keine Schokolade zum aus der Distanz zuwerfen da hatte!",2,edb23888e5e6a9
10b7bedeaa8067,2016-07-06 23:15:00.000000,ja,5,0b692e300d36b2
10b2c9df3726a0,2016-07-06 23:15:00.000000,*westding. Google it.,3,083faf6068d056
10c7bcce2dd759,2016-07-06 23:15:00.000000,"Neues Kondom, nächste Runde!",16,ebdb47e6f1e063
11056cddf1a068,2016-07-06 23:15:00.000000,"Interstellar, als die Hauptperson die Aufzeichnungen seiner Kindern der letzten 30 Jahre sieht ",3,11820264f6b615
11b28df461a068,2016-07-06 23:15:00.000000,Du bist nicht meine Mutter ich mach was ich will #hoffichdoch ,1,0e2c670771f06b
0fd6b7f2985054,2016-07-06 23:15:00.000000,@Japaner: magst du Hunde?,5,9e9e85a4cea044
104056e911d062,2016-07-06 23:15:00.000000,"An das - 30 kg Mädel.... In Sandow gibt's Fitnessloft... Da ist extra ein Frauenbereich,  es gibt Kurse und nicht jeder hat schon den ""ideal""  Körper ",3,fa210c1452e252
105056e911d062,2016-07-06 23:15:00.000000,Sorry dass ich so spät antworte. Das ist nicht in Siegen. Habe nur meinen Standort ausgemacht  Verstehe die ganzen downvotes gar nicht..,1,3514b62a879064
10723888e5e6a9,2016-07-06 23:15:00.000000,Rabbitvibrator mit Perlen.  💎💎💎,7,fed48dc5b1b061
10b3ebead373cc,2016-07-06 23:15:00.000000,"Locker bleiben und nicht auf dein Recht pochen  Einfach entspannen, sieh es mal von der anderen seite und verdirb dir obendrein nicht gleich das Verhältnis zu Ihnen aufgrund typisch deutscher Allüren 😉",4,0a992e300d36b2
10da47d0151068,2016-07-06 23:15:00.000000,"☝️er hat recht. Wird leider sehr oft geleugnet, is aber so ",8,c5d38f1281f065
10ee6d11853437,2016-07-06 23:15:00.000000,Ja da haste recht. Ist die  Halbzeit dann aber bei der Hälfte der Halbzeitpause? 🍌🍌🍌 ,5,f2ff4ec70d8065
10e3ebead373cc,2016-07-06 23:15:00.000000,Wie oft noch?,3,c0372a3e00c07a
10fe6d11853437,2016-07-06 23:15:00.000000,"Der Wedding wäre Gryffindor, weil hier nur die mutigen wohnen 😃 #teamwedding #teamgryffindor",2,6d8ffe1014e069
1207bcce2dd759,2016-07-06 23:15:00.000000,Jetzt 3 Jahre 🙌,3,7ed313200fb7ca
12272a3e00c07a,2016-07-06 23:15:00.000000,"Wenn ich im Sitzen furze, kriecht der Furz manchmal durch meine Schamlippen vorbei",10,b473f5905d5042
10bc670771f06b,2016-07-06 23:15:00.000000,"Ich brauch keinen Rasierschaum, ich rasier mich einfach gleich unter der Dusche ist schneller... -ich, dumm, mit Juckreiz an meiner Vagina ",41,
10840df1e67430,2016-07-06 23:15:00.000000,"Und dann kommt der Moment an dem man merkt, dass man die komplette Woche nur am saufen und feiern ist, obwohl man eigentlich was anderes vorhatte.   #letzteklausur #fußballem #hochzeitsgast #geburtstagskinder",34,
12f3ebead373cc,2016-07-06 23:15:00.000000,👆zu klein,1,e38d0f0fe0907c
10b10e1d77c067,2016-07-06 23:15:00.000000,"Was sind eure Lieblings-Filmzitate? Meines: Ich will ein Schiff kapern, eine Mannschaft in Tortuga suchen, stehlen, rauben, plündern, oder anders gesagt mir meine schwarze heimtückische Seele ausreißen.",27,
1172c9df3726a0,2016-07-06 23:15:00.000000,"kennt ihr das? die die ihr optisch gut findet, gefallen euch vom charakter aber garnicht? #foreverallone😧",27,
0f43ebead373cc,2016-07-06 23:15:00.000000,Also ich wohn genau hinterm Stadtpark und laufe da oft nachts durch. Habe da noch nie was gesehen was komisch ist,8,dd76b7f2985054
0f823888e5e6a9,2016-07-06 23:15:00.000000,ich auch,3,079ffe1014e069
0fb6b7f2985054,2016-07-06 23:15:00.000000,Negativ... Nach dem Viertelfinale wurden alle gelben Karten gelöscht sodass keiner wegen einer gelbsperre im Finale fehlen kann. Wer nach dem Viertelfinale eine Sperre hat muss diese im Halbfinale absitzen,2,a4338f1281f065
1125d580b1d062,2016-07-06 23:15:00.000000,"Und sag du hast die app ganz neu und frag ob die typen echt alle spastis sind , weil du natürlich besser bist ;)",1,1fbcd7573bf6bb
11223888e5e6a9,2016-07-06 23:15:00.000000,WhatsApp ist überregional ;-),2,0d09e1af4fd779
112056e911d062,2016-07-06 23:15:00.000000,"Reinhämmern, sie hàmmerten rein, wir waren schwimmer",1,
1133ec0cca8061,2016-07-06 23:15:00.000000,fleißige Upvote-Bienchen 🐝,4,fa1a47d0151068
1156602e44b3c5,2016-07-06 23:15:00.000000,Viel dran rumpulen,8,0f040df1e67430
11a6b7f2985054,2016-07-06 23:15:00.000000,Jedem Tierchen sein Pläsirchen,1,e61648691a45ab
0f892e300d36b2,2016-07-06 23:15:00.000000,Dass fände ich nicht gut ..,4,21748dc5b1b061
0fa7bcce2dd759,2016-07-06 23:15:00.000000,vielleicht hast du zu hohe Ansprüche?,3,ec7ffe1014e069
0ff40df1e67430,2016-07-06 23:15:00.000000,"Ahja, muss noch dazu sagen, dass uns 250km trennen. Ich aber versuche ihn alle 3-4Wochen zu besuchen. (Habe ich auch schon während der Schwangerschaft.) Also mal eben nach Belantis ist nicht so easy. #op",2,ae9d0f0fe0907c
0ffb47e6f1e063,2016-07-06 23:15:00.000000,"Wie gesagt beinheben, und auch die seiten nicht vernachlässigen. Da werden diese ""v-muskeldinger"" mittrainiert.  Hantel in eine hand und seitlich beugen, dann wechseln :)",1,7cf27dde8fb72b
1267bedeaa8067,2016-07-06 23:15:00.000000,Bei mir ist alles weg und keine Pokémon tauchen mehr auf...,2,00d2c9df3726a0
126a47d0151068,2016-07-06 23:15:00.000000,#leckerspuckeessen,6,d9d10e1d77c067
12712a8e31c066,2016-07-06 23:15:00.000000,Ein Schwanz in den Arsch ein Schwanz in den Mund ein Schwanz in die Fotze jetzt wird richtig gebumst...war das nicht kitty kat oder so?,2,020c670771f06b
129a47d0151068,2016-07-06 23:15:00.000000,Sicher dass es keine Schnarke ist?,4,10210e1d77c067
129056e911d062,2016-07-06 23:15:00.000000,Der Sinn des Lebens ist glücklich zu sein.,5,e15ffe1014e069
12b3ec0cca8061,2016-07-06 23:15:00.000000,Das kommt ganz auf den Sexpartner an^^ Zumindest nach meiner Erfahrung (bin w),4,4856463b82406d
12b8ef8ccab06e,2016-07-06 23:15:00.000000,Was ist? 😰,2,e287bcce2dd759
12ce6d11853437,2016-07-06 23:15:00.000000,Haha finde Röhrenjeans immernoch schlimm die meisten sind enger als meine Sportleggins 😬🙈😳,1,c1b5294539e06e
12c8ef8ccab06e,2016-07-06 23:15:00.000000,Die steckt auch mit bei uns unter einer Decke ,2,7e0fb948ba5067
1286602e44b3c5,2016-07-06 23:15:00.000000,Wenn du auf zwei Partys innerhalb einer Woche nicht trinken darfst und dann als einziger nüchtern anderen beim Blödsinn machen zu sehen musst... #hoffentlichbinichbesoffennichtso,14,
10ca47d0151068,2016-07-06 23:15:00.000000,"@zackhastnenfreund Ja natürlich kann kann man als Frau sich nen freund ""zulegen"" wenn man will. Aber soll doch tatsächlich Menschen geben, die gerne den Partner wirklich lieben möchten und nicht jeden Monat nen neuen haben wollen 😉 ",39,ec7ffe1014e069
124f3331011784,2016-07-06 23:15:00.000000,Ich will weinen hab so Angst... Wieso ist er allein man... Ich glaub ich wäre auch gefahren 😳😰 einfach Hilfe holen der Psycho ,3,392a1b09022060
125d0f0fe0907c,2016-07-06 23:15:00.000000,Ach schade😁 Musst du denn morgen früh raus? ,3,a1b552fd0b85a8
127c670771f06b,2016-07-06 23:15:00.000000,"Ist noch nie passiert, wenns kommen sollte, klatscht sie mir eine 😄 Aber was dann passiert, habe ich ja eben erwähnt ",1,b7992e300d36b2
12e5eff9082057,2016-07-06 23:15:00.000000,☝Nummer 3 hat richtig!,1,c4c8ef8ccab06e
101b47e6f1e063,2016-07-06 23:15:00.000000,"Was läuft gerade im Fernsehen, das man sich im vollsuff geben kann?:D",1,
10392e300d36b2,2016-07-06 23:15:00.000000,ja^^ (OJ) wir sind jetzt elitär und für uns :D,2,ce545574fa6069
10848dc5b1b061,2016-07-06 23:15:00.000000,Die Jugend geht halt vor die Hunde!,1,e8a48dc5b1b061
109b47e6f1e063,2016-07-06 23:15:00.000000,"Ja , ist evtl. am schlausten. Hab aber das Gefühl, dass es für ihn klar ist, dass wir zusammen sind.",4,0625eff9082057
10b92e300d36b2,2016-07-06 23:15:00.000000,Kannst du sagen warum/ inwiefern du kein Selbstvertrauen hast? Dann kann man bestimmt etwas dagegen tun!,1,3d312a8e31c066
10bcd7573bf6bb,2016-07-06 23:15:00.000000,"Ja, ich glaube, dass es für jeden den perfekten Partner gibt. Manchmal dauert es nur ein bisschen länger, bis man ihn findet. Man muss nur Geduld haben 😊",4,ebd8ef8ccab06e
10d48dc5b1b061,2016-07-06 23:15:00.000000,"Klar, Raum 420",2,0ea40df1e67430
10fb47e6f1e063,2016-07-06 23:15:00.000000,"Powernapping sollte zwischen 20 und 30min betragen. Informiere dich mal, Bro.",1,4199b50afa5374
11048dc5b1b061,2016-07-06 23:15:00.000000,Ich bin nicht verzweifelt 😀 wollte nur nach gründen fragen ,2,04be77ea5cc755
11548dc5b1b061,2016-07-06 23:15:00.000000,sSchwachsinn ,3,0c4f3331011784
